"","Exp.t1.1","Exp.t1.2","Exp.t1.3","Exp.t1.4","Exp.t2.1","Exp.t2.2","Exp.t2.3","Exp.t2.4","Exp.t3.1","Exp.t3.2","Exp.t3.3","Exp.t3.4","Exp.t4.1","Exp.t4.2","Exp.t4.3","Exp.t4.4","Exp.t5.1","Exp.t5.2","Exp.t5.3","Exp.t5.4","Exp.t6.1","Exp.t6.2","Exp.t6.3","Exp.t6.4","Exp.t7.1","Exp.t7.2","Exp.t7.3","Exp.t7.4","Exp.t8.1","Exp.t8.2","Exp.t8.3","Exp.t8.4","Ctl.t1.1","Ctl.t1.2","Ctl.t1.3","Ctl.t1.4","Ctl.t2.1","Ctl.t2.2","Ctl.t2.3","Ctl.t2.4","Ctl.t3.1","Ctl.t3.2","Ctl.t3.3","Ctl.t3.4","Ctl.t4.1","Ctl.t4.2","Ctl.t4.3","Ctl.t4.4","Ctl.t5.1","Ctl.t5.2","Ctl.t5.3","Ctl.t5.4","Ctl.t6.1","Ctl.t6.2","Ctl.t6.3","Ctl.t6.4","Ctl.t7.1","Ctl.t7.2","Ctl.t7.3","Ctl.t7.4","Ctl.t8.1","Ctl.t8.2","Ctl.t8.3","Ctl.t8.4"
"VNG0188H",-0.655595492062367,-1.05694111590602,0.738430471547412,-0.134437836132371,0.415996223957859,-1.04886179055945,0.362124474679689,-0.969654729515853,1.88420330012635,0.987211066517827,-0.0808870953749287,0.415300713917824,1.01651016937868,1.50963090567843,0.458780117841505,-0.459662588669777,-1.12444742349403,1.02655296856934,0.745491557769818,-0.920229629421913,-1.0533467552794,0.593141246941098,-0.653348018825047,-0.284035603306949,0.875260882159058,0.921198087760559,1.26984396956657,-0.109220083176273,0.108399144141561,0.277587472908163,0.366863030855642,0.946267756875482,-0.107555683372938,-0.0150851980956955,-0.182953237771318,-0.00899203072311509,0.0692468635227189,-0.0109770895698469,-0.0321498749883777,0.0342659256737652,-0.180306354342931,-0.214533108411623,0.0853126154552281,0.131614895701099,-0.132668074897614,-0.023136089213058,-0.0613017272360215,-0.0129207848757453,-0.12191811254808,-0.0189591328869042,0.0553981649378246,-0.179468156443056,-0.021703990695889,0.149431984403888,-0.041038370796106,0.0255202344823809,-0.00722320269501606,-0.159847148368173,0.0110293884892805,0.0905405618368225,-0.293622683869403,0.0686059367341001,0.0881876379383522,-0.124067601068039
"VNG0189C",-0.824344147452362,-0.865454694786902,1.01693655565906,0.172546987644497,0.602159794859791,0.898980920002457,0.609313906863643,1.06891157485468,1.09821539957785,-0.197164122915767,0.30286683028326,0.474365426830378,-2.37222461313691,1.79938102270023,-1.00856943526434,-0.921610635983196,0.38703273122023,0.783062154590235,-1.32207434325097,0.839101660173614,0.0255901640232276,-0.00223411127937057,-0.744983607937864,0.439432095172654,1.01221950889749,0.246929948156277,0.360699190403765,-0.614601745172818,1.9574948696836,0.0448055362942901,-0.654172856054551,0.112397519760621,-0.140061386189321,-0.0934420069939786,0.0579136436062608,-0.32125144266737,-0.0583217769169474,0.0374597864298654,-0.0478692149706384,0.132418265265718,-0.140718182108701,0.272250035195218,0.0640331817383582,-0.0590091240788797,-0.057615298416692,-0.0984261743703052,0.266303706991179,-0.0325397254768687,0.0943341121267391,-0.0809641329901802,-0.00515839441298702,0.220066728613539,0.0559659943608804,0.00166356635625704,0.00400733322284528,0.00511063925652562,-0.158277040195805,0.0678683045276467,-0.0119861176895613,0.0820183563390322,0.0785794440043469,-0.0875139785069301,0.0394229399373017,0.0517938338374081
"VNG0190C",0.581940400939548,0.951120285240871,-1.08762547762381,0.0391038786300646,0.44311224929221,0.591883596617273,0.497177764731594,-0.683562319419955,-0.347386351711688,-0.504583794164306,1.84365252453174,-0.339578119276459,0.684004523683595,-1.08047225908604,0.643260013652011,0.721067080753567,-0.710125500390168,1.40540472596825,-0.528011574240814,-0.0307773599091561,1.88465500459803,-0.366538425058764,0.00113549365026019,0.329817442034851,1.61119733389373,0.113676242288332,-0.739161647859718,-0.922458345067524,1.16599900258179,-0.0950332385404377,0.428188516827709,0.621801160355038,0.0298585960773506,0.0123779129965297,-0.0417323928061693,0.0672774528712691,0.0231332595398025,-0.122015529138154,-0.0275612939513071,-0.0283264242896874,-0.118240184591541,0.00320687002514673,0.0185798362425069,0.060495395276946,0.127840640523021,-0.170153830617467,-0.274893696576643,0.0153810748948681,0.131113176146947,0.0541483694436696,-0.108432921335622,0.0087375381113639,-0.0568625618489495,0.121812635970113,0.0669764730247986,-0.187151408491962,0.0820821237189469,-0.013177764169014,-0.0105458065173198,0.0376506374545137,0.0312061641253985,0.023738840758728,0.0137678339185584,-0.0453730061407295
"VNG0192G",-0.413354842083715,-2.27458185114775,2.7832440127495,-0.102842336571411,-0.645848932250108,0.0701522938603709,-1.24922542412831,0.670966753877247,-1.24349751711012,-0.252016379737488,2.08778170416336,0.310724537222545,-0.547117475404771,1.07345033934647,0.871288909288157,0.691116941958864,1.12775323954889,-0.589219297777636,0.833874887918892,-0.132367586252542,0.902796430866457,-0.69187519249607,-1.01471372085521,0.476776347940021,0.472367187555306,-0.431049302227609,-0.510086282713418,-0.853803426715244,1.95045033751991,0.0271240802238549,0.552044668494394,1.92892869326441,-0.0322009687453153,0.227904176708804,-0.0475640507463729,-0.132061182386114,0.139077607618418,0.0287586829845901,0.0448525467148045,0.00464472540306206,0.0460048913507191,0.0903001933779593,0.180107719969763,-0.0122918243584839,0.131505648457646,0.128980504267993,0.0193763546241243,0.0862243723768374,-0.00028536050961601,-0.259603693922587,0.0141690593912079,0.113747505425705,-0.089754065493682,0.0617814521962093,0.0805535510222641,0.0421734419734396,0.137169546849455,0.0351229747865358,-0.0216478318232887,-0.000377677174838174,-0.101624533604472,0.202128452051113,0.113880310911328,0.0778091599538696
"VNG0194H",-1.19797860574356,-0.343142147383721,0.271021631303717,0.71993935672113,1.35501138484957,0.643257118956943,0.127146251924818,1.08450105967235,-0.613638807876989,0.150920855171197,-0.429284680844888,0.955757629253712,0.131919180443018,-1.51461726178729,1.98431942381967,1.75123442178006,0.399997948509857,0.306402399488027,-0.48142952455212,-2.1799879493463,2.02121030404233,-0.927392886271117,1.89981523641558,2.26517740006173,1.8205235827794,0.410628434883229,0.223693325752972,0.628902622464771,0.0893776187871942,0.324275996755192,0.20472600198417,-0.760169795804076,0.0413703980986281,-0.00711002065692467,0.112603787870147,-0.0118573448108473,-0.123607446991661,-0.0313173759728936,0.0868865160021016,0.158078512314926,0.125770536588561,0.0838426122274675,-0.0743252370572679,-0.127952396579997,0.115927998748471,0.0148603942201503,0.0268217885826703,-0.172609959371948,-0.128455476683062,-0.110724708443107,-0.144403215426044,0.241951317885874,0.204415516830846,0.000648979634882035,-0.113541097972308,0.067754805481952,0.0752877172851265,-0.00280548226725988,0.021282549799079,-0.0783460348626803,0.00343948293693966,0.0899719248828477,-0.12656343608291,0.0676017774914434
"VNG0195H",0.826084272606029,1.31604488863196,0.0405049317327232,0.42493185974326,0.523358797467612,0.223588902326803,0.204298207050165,1.80090576238279,-0.925341964033383,1.35251194873158,1.39403478441404,-0.776500160138974,0.919003909775841,0.503347285470951,-0.175933209612613,-0.462345449672963,-0.196948193766292,0.393992154018417,-1.35132324666399,0.0091856964555771,-0.851742493446838,0.836726597659736,0.777821237851801,-0.598261727065542,-0.995630229015234,-0.285575644412284,0.186241843132296,-0.458637495750117,0.586892400183084,0.211662959620921,0.773544620370538,-1.19491313595066,0.191597581206527,0.0809692439215415,0.102537454416785,-0.0671329802930854,-0.0534355205736046,-0.0745537033111422,-0.0582047168645963,-0.0316561574893437,-0.0647497303786397,0.151508055116956,0.0531898754314553,-0.0151015604410514,-0.0759322329793576,-0.103620043794418,0.0755964380458364,-0.0702344079051109,0.0171329543424571,-0.00672740790593973,-0.0779252482919086,0.113885152123563,-0.030977278227545,0.168866781329615,0.0964142230499986,-0.00907130629686798,-0.165890496515886,0.0248110382710727,-0.088220658076439,-0.0231024854972089,-0.117599876923576,0.189093380270411,-0.0746588004763202,0.0100190765559914
"VNG0196H",-0.367165458687435,-0.160980187120778,0.628286584727541,-0.38252752567178,0.931347639500013,0.983047754779649,-0.0404300211254231,-0.249861362018139,1.13020887266797,-0.577216152560204,-1.38359223746082,1.61075805525504,0.862639564793221,0.463935032983057,-0.291488568359599,1.73991287208528,-0.887671437585724,-0.00295487383671159,2.06608058701884,0.205575831078539,-0.285221344060851,1.25927195836183,-0.446994060487123,-0.70782290710626,-1.42202391902383,0.834640170257025,0.978371824035259,0.0943931793762728,-0.78520632917483,0.251409009883466,1.2795332689728,-0.508439641401563,0.114180408522249,-0.0238227806962424,-0.0852569449657536,-0.0563823981619032,0.0322624226419071,0.140337934419554,0.000462330227020464,-0.0212165403012612,0.041454606232063,0.0365834997922539,-0.0986923814819693,-0.0406965173958676,-0.0722004851851674,-0.133389280332712,0.0602923847182308,-0.130078221957401,-0.13198098294758,0.0137513002545859,0.0499072205391381,-0.0479267411001821,-0.0161583722429456,0.00145797109633911,-0.117493403572549,-0.0544387692976325,0.0858095923808621,-0.129236472359844,-0.0758393554193933,0.0568343600580259,0.0887545427532494,-0.103271962261949,-0.0423545532362375,-0.107141960143741
"VNG0197C",-1.89414510019588,-0.965286269179424,-0.827755854251386,-0.602708631129961,-0.388936382744494,1.02957303027491,0.433675208502692,0.297341651024349,-1.05599755386496,0.414294570622997,0.237903807963264,-0.759069403600693,-1.85281851355068,-0.853701063550638,1.30558147046454,0.536381253168453,0.657412509747989,0.880749832753782,1.14066520818441,0.422377717977744,-0.969347223328066,-1.08757603070699,0.67269585119468,2.08774601852224,0.0105256606742837,0.65763949628883,1.92371620406722,0.653516789307762,-0.662313633846492,1.49899150626228,1.45906515056734,0.085626866838604,-0.179113403939616,0.00723855991024659,-0.0836224361261506,-0.135531618944342,-0.0481857122267396,-0.125332669770141,0.0908103917354691,0.0841256929825379,0.087457305883785,-0.0956507031725809,0.0201859988571613,-0.0575576268644267,0.0374501990608304,-0.215356528844415,-0.0793180933407213,-0.0526118058842122,-0.13162685049374,0.0953639118913068,0.0581425443007301,-0.140616914861632,-0.0670086585078278,0.0585900281528559,0.135811525693422,0.0530321607699724,0.00937525627552092,0.167450283612413,0.0851719180239597,-0.202106767769546,0.100667549381564,-0.109010983594198,0.0772388212589222,0.0181678286882877
"VNG0198H",1.44261059717745,0.0863430057208256,-0.0576634727663512,0.17659484877289,-1.49017797267647,0.0539987099134379,-0.158832281977769,0.673529791073858,0.554574940496571,1.11785304357553,1.45228670428082,-0.0736060202262089,-1.05575393961755,-1.62830541182144,-1.33095811406995,1.63480996468969,0.364292226600755,-0.643694133553992,-0.415338507257058,0.845959330841847,0.625800317035452,-1.01567684001624,0.123023052659809,0.793141068218475,1.15494313495447,0.779829134504312,0.938237956202522,-0.287670317030699,-1.13920767430505,0.52516197887998,0.420997969549152,-0.170589019026767,0.0771850149847565,-0.0124452209756121,0.104230571184873,-0.120565554590578,-0.0452014407527278,-0.0823182911407769,0.0195176340267041,-0.124528657158313,0.0365416459341453,0.110972275511524,-0.0631366718380603,0.0871662815123699,-0.0450671483032826,0.0690194437050635,-0.0506068471318074,0.108074083483157,0.00275484080521665,0.00366705975078854,-0.0648245816218534,0.0568325565806235,-0.0910156440123816,-0.0725168089213023,0.0850575326325944,0.138288260741569,0.103852192148495,0.123613711993427,-0.0472973157740132,-0.0128782753101067,-0.12544893249472,-0.0718700387881471,-0.0886529145520647,0.297723031518014
"VNG0199H",0.248567913913625,0.80098226692842,0.584380668454315,-0.69655820040487,-1.41647620408197,0.576200493482155,-0.710268523834218,-0.208954952236422,-0.0563966278898712,-1.1479572323443,2.21173228865229,-2.1804741251836,-0.043357710124793,0.204665837350536,1.71918290263488,0.479153414571273,0.679762109517533,0.135773950563307,0.459926699441766,1.24810221198829,-2.63770713686512,-2.03288300075482,1.05695926096504,0.958452325471254,0.802784292105753,-1.81155206347059,0.395233252372699,0.561969713541066,0.175181558800792,-0.347745676616927,-1.41858569819496,0.562567638759888,-0.105720901606969,-0.104593873204157,-0.0499964793811191,0.0176859743029317,0.0485792137219004,-0.0898305438815143,-0.046594603379883,-0.0413456637733867,0.0234239828574373,-0.107788805742202,0.0133764753108149,0.0606840258102445,0.0591633429583842,0.0295165192997916,-0.0125949099001344,-0.0586311917645692,-0.0837904445422346,-0.0355840832745297,0.14114244685479,0.0934694898502037,-0.0643218278606371,-0.122365454177083,0.032480682682633,0.215489704582577,0.000234534001923923,-0.0984161904340378,-0.0416383163296559,0.122574791336927,0.00679281278139806,0.0481105561115525,-0.0537874499378513,-0.132806504814314
"VNG0200C",0.495224276986025,-0.717174015410273,-1.56209164036638,0.896951760861638,-0.672128581133258,-1.61049071579065,1.23434939985347,-1.50497726445858,0.860402263519889,0.920768226374305,0.351381250120967,-0.181150744404823,0.547261968567012,-0.0785799049042726,-0.139298338744273,1.51090048484076,0.39539916988641,-2.45033360436454,-1.26070238207339,0.242961148365207,0.995931588324003,2.43234575539819,-1.0172850451834,0.543011058659975,-0.447524731787761,0.181385668277943,-0.0599425177111055,-2.22838564329132,0.196889631798544,0.666037102063847,-0.992156250290677,-1.52967866815743,-0.0320945462333699,-0.0925060201515654,-0.00336720788676419,-0.00347361854500596,-0.101922278096851,0.111503743993427,-0.0368367180896733,0.0216658218615287,-0.00952385000058978,0.100192785139831,-0.0112180989518048,-0.164839505603111,0.0334076293840825,0.0813688897821802,0.0978245187300398,-0.00386675454000638,-0.0986951177710877,0.0151259848760597,0.156045873638214,-0.117678151686565,-0.0611606513099999,-0.0790155058202277,-0.000973387417516133,0.00724905944311374,0.113213079853206,0.120513068943093,0.0200457277217877,-0.209815827722246,0.0210916347452666,0.102487365207113,-0.0799080287935516,0.000514337493836767
"VNG0203C",1.54614197647983,-0.242865706384565,-0.245959083762874,-1.0517668685153,-0.638233423013062,1.29197223526231,-0.344929692875938,1.18570464043511,1.32516091042928,2.07506156801459,-0.857604936341861,-0.0349321612528545,-0.757742391451597,1.35593536045188,-0.29367110602984,1.14822949765386,-0.195058337224583,-1.14468575452817,-0.212494614179239,-0.247550367070204,-2.270416655417,0.328857933364525,-1.00042703289391,1.11791098648052,1.00093424745807,-1.09122174827372,-0.191471594720649,1.99850513724551,-0.551900064963385,0.857086449643473,1.79044398614075,1.1622217263206,-0.0493148501002725,0.101731154300775,0.0852183243740647,-0.0437455299094921,-0.0424023676376626,-0.144885378846247,0.11737884101926,-0.134925531539437,-0.0399708200741012,0.0115321271192858,0.0402660653182863,0.0310478429634745,0.0502916174695736,0.0975329576059734,0.0939015895115683,0.00656028791676016,-0.0887363420901031,0.0777145417331339,0.119074626443593,-0.0434485946773697,-0.000645613208112077,-0.0928287248338973,-0.114734585081317,-0.135785155851428,0.186610959996854,0.000871173046773849,0.0482527960251458,0.0473796583070154,-0.040528236104622,-0.00578542767649006,-0.208147118736844,0.0552356755061717
"VNG0204H",0.804479134198934,0.729733675890827,2.44061435074329,-2.13529083128973,-0.631633970255147,-1.04886866770674,0.929468360232398,-0.683032171261258,0.419737751845107,-0.723072046197729,0.267368173720251,1.46246210729522,0.0469686193929446,0.924974600885987,-1.87678568728929,0.748153618104631,0.422369242929347,0.196191740675027,0.94338734746272,0.730086292540292,0.899789405039347,-1.88698105701635,1.04247068531914,0.526522926088372,-0.32454703728694,-1.09810437833817,0.664023667244549,-0.158861699553249,0.07201028145017,1.63011516110576,-0.23727920718769,0.825104207811866,0.0506556418664799,0.00996356901441815,-0.0681952269105979,0.0682013957786497,-0.284986321416234,0.223080656918795,0.169895991269688,-0.0974817599596714,-0.0431742037223156,0.0292606221448323,0.057549523869926,0.208252124510738,-0.0575988731728053,-0.0518238541036582,-0.192749081908394,-0.158550012146082,-0.0303776319756149,-0.0947458777725144,0.103878542822089,-0.123584514825388,-0.00738986458264428,-0.0224202359667142,-0.0215779661023697,0.0338248050211061,0.0699821132123433,0.0220959726387156,-0.121056301303347,0.202503600721817,-0.024514911373183,0.0658263945752041,0.0210221002127865,0.0288590213340023
"VNG0205H",0.408939926328,0.393461276209325,-0.642400081035099,0.493650015056313,0.714460089997021,-0.15089567544183,-0.608900712407109,-0.656756339202488,-0.28793812954292,-1.01707035080077,0.399886750187675,1.32119893991322,-0.174352881309173,1.00978336281469,0.224792080152073,-0.12281497428176,0.648166067242284,-0.651117888867295,1.1603969925192,-1.69456816864964,-0.724865832446507,-2.0132463073238,-0.0303237983283084,0.334706231588039,0.163071687924999,0.999582803157787,-1.01515551764996,0.282459914887727,1.43754096093423,0.869203023973651,-0.368068146983,2.28557003733081,-0.0149530266778749,0.0289336323981631,-0.144039291231702,-0.0861469174257756,0.233665094470382,0.0469268368099905,-0.130840319957196,-0.0177092729466163,-0.0307142945351057,0.0324830184783227,0.0926794492946628,-0.0178292931925646,-0.113283714709118,-0.126190407342194,0.0793676676568449,0.145508943070048,-0.0817923289597432,0.0450589392525999,0.051865725394586,0.214568478234458,0.0130743848532444,-0.163251367500135,0.039757642597182,0.0930636222158898,-0.00558518499233335,-0.116366857516984,-0.0269192649973349,0.05447816284738,0.0847018102895187,0.106761459733147,0.127432235647447,-0.0420669797692508
"VNG0207H",0.242993812666561,0.556740020979404,1.08641751093628,0.671114515879018,-0.372529559661484,1.28473318734063,0.50512115919792,0.824560270797206,-0.0624052698029005,0.0456803842864452,-1.17391051616692,0.903564410165859,1.11539801601771,1.26707308599649,-0.843286522704063,-0.975836004242805,-1.63226248680048,1.05607698700094,-0.962034877686327,2.34809781230742,0.282441764520127,1.21793909757349,0.440088792740407,-0.366600583934886,0.677529160838053,-0.315960637230512,1.20271262520918,-0.0352443136261917,-1.34670886953267,1.54289517537412,0.501859979716782,-0.474580779790688,0.105862240988435,-0.0997657659484637,-0.132355274568257,-0.0990726174181813,0.0210588609513288,-0.00169859562094116,0.0221511105674505,-0.0499080868559171,0.21838454111281,-0.244063117625483,0.0926934941377052,-0.0843183280322234,0.0593010902504204,-0.104750249557819,-0.0766374408552533,-0.0704599396306121,0.0122850445236779,0.0259396338328136,-0.0312385611238643,0.0704533957933281,0.0832166374637399,0.135520513811407,-0.0649994476618188,0.107897692941015,-0.0063929738079182,0.0829454170952469,-0.213379939678125,0.119341109314675,-0.151155382908011,0.0584717516002224,-0.12959251642728,-0.0207750919528928
"VNG0208H",-0.460736785837856,0.0531815673190717,0.736413719747522,0.01469563306313,-1.1232601460909,-1.08986220087969,1.92524245813608,1.45000508799305,0.506796076328183,1.13257470297833,0.246438800292055,1.20923677592341,-0.372936766753888,2.18905270233176,1.83706433807983,1.01217599190435,-0.969645162518659,-0.168074575647375,0.38392387605322,1.98723148897655,-0.550318274482894,1.56614762850356,-2.00966443578527,0.514369985859676,0.432913163985656,-0.76366239185048,-0.983976909563609,1.45176815973659,0.652459138355803,0.651107424908092,0.534852849946067,-1.2156104729229,-0.0479791173284584,-0.0717749224326408,0.024001998877689,-0.0734546466346957,-0.0100719126120121,0.0156315402340068,0.17478207380951,0.0277422515184115,-0.155709018712603,-0.130020370016915,-0.0996106108079209,-0.147389927606611,-0.258218367937667,-0.0304472422343292,-0.0339072775073012,-0.0632344701243056,0.0778630881968393,0.085612926223791,-0.0288174309296363,-0.0458934745686687,0.11543970807493,-0.15173689893079,-0.0405720425257792,0.189770472333968,0.0569254099375657,-0.0660823514517585,0.0214537138112211,0.0290012939006914,-0.0708867402435274,-0.0326786075144868,-0.0576619826609415,0.073486925408716
"VNG0209H",1.15945438329897,0.101986664305791,1.46929532930997,0.271393170359804,2.46664865032828,0.6258602127567,0.524688179721606,-1.02198004306815,-1.46667256830544,0.774005127597687,-0.522833213145824,-0.305326746781077,1.48914078834421,0.390327190386153,-1.18461270707989,-1.98834535542672,0.178638291513095,-0.846547355889332,0.644489973805314,0.355973017924703,0.307322059387576,0.547512331602091,-0.971185152965594,-1.71015565408519,-0.73384579124377,-0.65499508058684,-1.70548474741792,0.99948680686405,-0.47132775849781,-1.13113895842411,1.64071918754693,1.23569767414485,0.059601874801538,-0.0974828696391583,-0.0332926096011113,-0.0320168108258194,0.0219065927281122,-0.0130397677721196,0.135478229913869,-0.12302990517395,-0.0618555461942473,0.0391583456958982,-0.0214253344227314,0.12421897932263,-0.0641352547996611,0.24331626978933,-0.0311870970701562,-0.0331335797524236,-0.020685785292437,-0.0170705215907474,-0.0798224071080664,0.0932129107306947,-0.113141740050136,0.0155298590584117,-0.0683704006278129,-0.119990016245187,0.03931489485992,-0.0445949709880019,-0.000372323905304656,-0.0328950957443025,0.103027369304362,0.0135980335371689,0.0051990809375763,0.173395091190234
"VNG0212H",-2.13011676317401,-2.18375557572317,-1.30044764483513,-0.0745524472397049,1.37208212909981,-0.752838201450531,1.02138117863187,0.200549874272482,-0.143035800889824,0.0960962423601546,-0.583232348825658,-0.0998468019329538,1.58707124773512,0.684535364690808,2.04927119421656,2.0261607137082,-1.01207073909825,0.080480974899494,-0.346150786479793,-0.340352951094959,0.442608190988415,-1.0321910123393,0.214485828956072,1.14278130394646,0.41241115679791,0.625259547942304,-0.733781304707869,-0.166171554755867,1.1110147678085,0.728480129174246,-0.0265632184634394,0.427393870762402,0.0052392135083893,0.0616431612003768,-0.0811420347726909,-0.0772106543624624,-0.136503408256798,-0.14232091140505,0.049915950021581,-0.0210060338282045,-0.0871101534203668,0.075519519233142,-0.0542438748642093,-0.00325946603635186,0.127998117257527,0.142927122822356,-0.0882807730745095,0.0450730669151845,-0.0117527673160007,-0.0365531248323721,-0.0387839380117099,0.188901389332028,-0.091609295309433,-0.0652777482791955,0.111156204215716,-0.211445142525332,0.217282003728921,0.0466146244117426,-0.122046430156266,-0.00801465408504185,-0.114069213328799,0.0202091645767026,-0.0757277906277451,-0.115652273644828
"VNG0213H",0.955663097318642,1.89398690675916,0.587680442263247,-0.690601345946571,1.72855714294371,-0.0866599541970625,0.301921747431874,-0.749503746556153,0.97755402100842,0.724436577951935,-0.748676885304459,-0.0819501778177785,1.75965236953078,-0.00177953397145419,-1.15134477253446,1.82982224993916,1.88156049143232,1.31875754792643,2.20341094252128,1.23532842901556,-0.241379451766561,2.19394749171789,0.347629890052046,-0.485179266457407,0.713493202373213,1.36409351465382,-0.00404633420516434,0.553607202902293,-0.038072787672996,0.580069492480319,1.75932119895349,-0.620151669167333,-0.0985154361931339,0.143572236556534,0.107987071046225,-0.0462397751605768,-0.0309199108900014,0.0161138331838401,0.0706074105023567,0.0842062973580616,0.0720736848726477,-0.0320954404366922,-0.0821756318882981,0.0371572090303029,0.151513473679437,0.102080550532541,-0.208667109799891,-0.0659885602446936,-0.0566924738215413,0.0490614292040404,0.0827869289125264,-0.0248783540051475,0.00940780045560184,0.0946637756856998,0.148871841796818,0.0579104989952445,-0.0783469822093695,-0.00948044800976252,-0.106324164057962,0.0120823179450746,0.0341909543329585,0.109694940686571,0.154293910845795,-0.0264753341366298
"VNG0214C",1.79099793320364,-2.56446369409228,1.79808090730293,1.63901529126976,-0.859490420723232,2.49931469525649,0.454145763943128,0.847029290212183,1.38305703986952,0.225905395087898,1.89508942886577,-0.461530551708419,-0.444852556273483,-1.25958608598807,0.683591349918618,-0.0951345344549971,-0.115715200477707,-0.790804424967137,-0.561343335499122,0.0637098338320945,1.68290293227249,0.990084677469485,0.130315805145606,1.53022281867551,0.531391066200793,-0.164323820614558,0.794824466611027,-1.11691718535115,0.396924121209493,-0.600538379810204,1.04236759906713,0.0026169819985408,0.0138823855221595,-0.0877971268263753,-0.0978853815455681,-0.125988438401722,0.0156629619313999,-0.13773714909474,0.00612460516862471,0.160726721914221,0.0558713402342117,-0.00609841911262508,0.00129220072184074,0.0319425226918002,-0.0305868993426631,-0.0161344796122707,-0.100921299226175,0.0239777381035253,0.183066082010498,-0.000677355987749908,-0.00227760022131877,0.00573201608479349,-0.00064110382725337,0.161426807867691,0.0260327425132609,-0.0405496742184484,-0.127124043254233,-0.0670385677742041,0.0772648742610064,0.0127201789690392,0.0180733516025095,0.0242915241237004,0.0917500575782304,0.0318834903272065
"VNG0215C",-0.571875318138543,2.15408979428805,1.23448030569399,1.63549832397781,1.00031392837123,-1.31985878873418,1.76097619303884,0.556493355744146,-0.112849870633667,-0.213900831039708,-0.121053048435611,0.663253645263374,-0.492960223425408,1.56949747991208,-0.0785742566385339,2.0958761513728,-0.808301407520318,0.602277110623413,0.933088021757143,0.0946713660798657,0.391097816137846,-0.521344039471394,1.07815844743865,-0.0612132559207198,-1.62012936749762,0.51372123817537,0.64780542104175,0.178066467141972,-0.245349241743661,-0.234146198846366,0.0525030809034726,1.26994414695871,0.0352135488527096,-0.0827015547341112,-0.0216649807755067,0.113491742480756,-0.0456440867828422,-0.0920854462447829,-0.00946417503340695,0.0358455393894058,-0.0522817797430589,-0.111967902105715,0.179465545962379,-0.0415741178499741,0.185305892342999,-0.0850981077923424,0.124103380682803,0.097318317302172,-0.115912117226316,0.0709439438525143,0.0653431318243248,-0.0882418008907917,0.0142700902110469,-0.0122313332991497,0.00239044809876967,0.0921803744105086,0.047308661947955,-0.171558095642253,0.057963790926671,0.0787635010421878,0.0417264501817641,0.0814758031708719,-0.0017091267333491,0.0102162982962998
"VNG0216H",-0.838666368975011,1.27151253714704,-0.0453718725682648,-1.50360253594232,0.945911244271503,0.760196261921596,-0.0618266666199427,-0.305570408130735,3.07116332175449,-1.67285047150284,0.863133296254474,0.0965174891823695,0.0637732233667128,0.621217661400083,1.85531790578148,2.02426445054927,1.08994549843986,-0.806692922934742,1.64524352388297,-0.964783163433889,0.0618241594898875,-0.713894183847071,0.722150703215883,0.207539807690218,0.568620458295687,0.147340768340857,0.528245993235115,2.29840012542847,1.04420113291521,0.60873202237251,0.333287179998727,-0.952478810595683,0.135876170312514,0.0347141039599955,-0.0303987371884252,-0.0878662272602485,0.137298121977737,0.0188812969879883,-0.124391175057967,-0.00948209844041259,-0.146188762269606,-0.12172385556623,-0.100799474206164,0.112179728263554,0.043710187092646,-0.0374837847894681,0.142170763261068,-0.0545578775223802,0.114411646310533,0.010973544242809,-0.116086924261783,0.028719694203567,0.0928433030014702,0.146879737717508,0.148335914839571,0.0271252408826407,-5.31092052228499e-05,-0.0627096706293117,0.110571035932112,-0.181868289059619,-0.115740745357784,0.0913822966850997,-0.113252834445031,-0.0484799754358444
"VNG0217H",2.23991990326401,-1.3429985925613,-0.501427536321322,-0.579185287383815,-0.447245214747816,1.60048909535262,-0.157487256139007,-1.74311943979082,0.00999071655572037,0.580208125769675,-0.700120497384817,0.434485329988195,-0.344414369309916,-1.02091598330098,0.357097301496662,-0.0720963941677293,0.317477427274547,0.0959442661878852,0.074665751919092,1.98427948519149,-1.87425487746367,0.106300710515002,2.22020412332457,1.09627352632956,0.898370331101475,0.0775191264965677,-0.80908030490298,-0.621557371024386,-1.12754166126106,0.697041469955582,0.0219987480608411,-1.00337295864575,0.0442989721497225,0.0635032744692739,-0.107028632563545,-0.11575460768974,-0.0143248286285104,0.151141075991475,-0.0483860302292957,0.101093118938833,-0.142004420738082,0.0156276483906714,-0.00247746738990763,0.115436001496004,0.032324307634666,0.0256464870250542,0.116529550816723,-0.0208326468598854,0.000776393440410257,-0.062078919114493,0.0303282369040018,0.0748508054667808,0.00532744673981743,-0.092019314704948,0.0770251142478451,0.0962577344081637,0.144286478272045,-0.0645800562920218,-0.0373814385796518,0.121963240533334,0.0597084951152293,0.189742628296561,0.0925392906598255,0.0644534549915413
